tconst,averageRating,numVotes
tt5160954,3.6,777
tt5161018,6.1,1820
tt5161080,6.4,113
tt5161376,3.9,2196
tt5161658,4.4,764
tt5161762,5.7,117
tt5162150,8.4,11
tt5162658,5.6,1796
tt5162716,6.3,25
tt5164184,5.7,13889
tt5164214,6.3,231152
tt5164288,4.7,54
tt5164412,6.4,1817
tt5164432,7.5,120290
tt5164438,6.4,14447
tt5164446,5.6,951
tt5164664,6.0,106
tt5165342,6.6,94
tt5165344,7.0,27652
tt5165620,2.3,334
tt5166224,6.2,172
tt5166852,3.7,10
tt5166922,5.2,9
tt5167122,6.8,65
tt5167168,3.1,160
tt5167174,5.9,768
tt5167200,3.6,335
tt5167782,4.2,63
tt5167934,4.4,1229
tt5167942,7.4,92
tt5167966,6.8,1448
tt5168112,4.2,572
tt5168192,7.8,62427
tt5168238,6.0,463
tt5169582,6.7,792
tt5170144,6.1,20
tt5170168,3.8,33
tt5170670,8.3,504
tt5170778,3.2,510
tt5170810,4.6,4955
tt5170834,6.5,23
tt5171254,3.7,13
tt5171442,8.0,10
tt5171500,5.4,202
tt5171598,7.6,29
tt5172404,4.0,389
tt5173032,6.1,11435
tt5173166,5.8,3308
tt5174196,7.8,20
tt5174234,4.4,272
tt5174926,7.6,28
tt5174974,6.8,161
tt5174992,5.8,402
tt5175242,7.2,22
tt5175274,7.0,268
tt5175282,5.2,15
tt5175426,5.5,30
tt5175450,6.4,14214
tt5175604,5.6,242
tt5175636,5.7,305
tt5176252,6.2,4301
tt5176390,5.4,1115
tt5176442,4.6,901
tt5176486,6.0,229
tt5176494,4.4,11
tt5176560,8.5,33
tt5176580,6.2,1372
tt5176632,5.6,290
tt5176648,3.3,311
tt5176726,6.8,14
tt5176794,7.0,54
tt5176832,2.4,638
tt5177088,6.1,49758
tt5178120,6.1,548
tt5178170,4.6,231
tt5178278,6.3,7948
tt5178532,6.2,294
tt5178534,6.1,23
tt5178596,4.6,94
tt5178964,7.4,1480
tt5179252,4.7,310
tt5179398,5.3,137
tt5179576,6.0,942
tt5179598,5.6,14121
tt5180240,6.6,493
tt5180284,4.8,64
tt5180794,5.1,135
tt5180856,6.5,516
tt5180888,5.8,776
tt5181322,8.1,20
tt5181502,3.6,9
tt5181618,5.9,36
tt5181830,6.4,11194
tt5181834,5.0,319
tt5181852,4.7,4696
tt5182526,7.1,173
tt5182856,6.9,2803
tt5183500,5.1,998
tt5183594,6.3,153
tt5183654,4.7,1080
tt5183916,5.2,389
tt5183990,4.0,283
tt5184138,3.3,135
tt5184474,6.4,23
tt5184592,5.5,34
tt5184608,6.3,19
tt5185042,6.0,223
tt5185564,7.8,24
tt5186066,6.2,24
tt5186236,7.0,3216
tt5186608,7.0,134
tt5186714,7.7,62789
tt5187532,3.9,29
tt5187548,4.7,631
tt5187816,5.3,164
tt5187886,5.7,2610
tt5189334,5.6,18
tt5189528,2.1,299
tt5189770,5.1,2824
tt5189772,7.5,23
tt5189828,4.7,1633
tt5189838,6.1,39
tt5189894,6.0,6274
tt5190578,4.8,205
tt5190872,4.7,137
tt5190950,5.3,337
tt5191028,4.6,48
tt5191050,4.1,42
tt5191094,4.6,186
tt5191308,5.1,106
tt5191436,9.0,13
tt5191758,6.4,71
tt5192674,5.0,1782
tt5193216,5.7,22
tt5193408,4.7,315
tt5193460,6.5,2086
tt5193658,3.3,289
tt5193784,6.0,4222
tt5193790,6.8,1533
tt5194044,7.8,26
tt5194048,3.5,1826
tt5194226,6.5,503
tt5194294,5.4,103
tt5194504,5.9,1124
tt5195390,6.3,704
tt5195412,6.3,17526
tt5195540,3.8,67
tt5195730,4.6,30
tt5195828,4.6,524
tt5195832,4.3,150
tt5196158,5.0,168
tt5196472,6.2,374
tt5196516,4.0,315
tt5196660,5.5,124
tt5197068,5.5,575
tt5197092,5.6,188
tt5197250,8.2,16
tt5197544,5.4,7488
tt5197742,6.2,101
tt5198068,8.0,35766
tt5198670,5.5,1794
tt5198702,5.2,15
tt5198756,5.7,23
tt5198764,6.2,50
tt5198796,5.6,1960
tt5198850,3.9,313
tt5198868,4.7,165
tt5198884,4.9,172
tt5199290,4.6,141
tt5199486,5.1,182
tt5199588,6.5,928
tt5199640,8.6,8
tt5199668,5.9,48
tt5200232,5.6,221
tt5200368,5.5,1543
tt5200814,7.0,1901
tt5200962,7.4,3367
tt5201142,4.9,163
tt5201246,5.7,163
tt5201882,3.2,319
tt5201934,4.8,314
tt5202274,5.5,17
tt5202654,4.5,480
tt5202868,9.0,14
tt5202876,4.5,25
tt5203292,3.6,70
tt5203646,4.8,13
tt5203722,6.5,24
tt5203734,6.3,130
tt5203986,6.4,33
tt5204020,7.1,1205
tt5204766,6.0,72
tt5205210,6.0,1799
tt5205256,5.7,409
tt5205930,5.3,22
tt5206098,3.7,281
tt5206170,5.5,472
tt5206260,6.4,20524
tt5206388,5.7,21
tt5206770,2.1,1330
tt5206834,5.6,19
tt5207004,2.1,640
tt5207116,5.2,736
tt5207158,7.9,12239
tt5207166,7.2,737
tt5207184,7.4,38
tt5207204,6.7,5755
tt5207262,6.1,1997
tt5207320,5.4,922
tt5207378,8.3,25
tt5207838,6.9,85
tt5207840,5.0,95
tt5208216,6.2,10756
tt5208248,6.2,5
tt5208252,6.6,45878
tt5208950,5.0,5830
tt5209124,3.3,74
tt5209264,6.7,42
tt5209346,5.7,1414
tt5209478,5.3,420
tt5209706,3.1,26
tt5210484,9.2,22
tt5211596,7.0,153
tt5211710,6.5,46
tt5211742,5.7,36
tt5212256,6.1,230
tt5212488,3.9,136
tt5212542,7.1,29
tt5212726,5.5,23
tt5212808,3.6,300
tt5212918,5.8,1273
tt5213744,5.4,1083
tt5213870,5.3,1052
tt5214108,7.4,59
tt5214110,8.7,17
tt5214690,5.7,401
tt5214744,5.9,59
tt5214752,4.7,89
tt5214966,4.1,18
tt5215088,4.9,11143
tt5215096,4.1,105
tt5215110,7.4,74
tt5215260,5.1,2307
tt5215566,7.4,129
tt5215606,4.5,37
tt5215650,8.0,100
tt5215656,7.2,75
tt5215952,7.4,74668
tt5216022,4.7,930
tt5216534,7.2,1285
tt5216674,4.3,478
tt5217152,6.5,131
tt5217198,5.0,67
tt5217644,6.2,449
tt5217846,5.7,28
tt5218346,5.2,223
tt5218486,3.2,39
tt5218556,4.6,11
tt5218566,9.0,14
tt5218736,4.5,326
tt5218740,6.3,117
tt5218784,5.7,111
tt5218854,5.9,47
tt5219050,7.8,15
tt5219052,9.0,16
tt5219066,5.9,45
tt5219102,8.1,36
tt5219156,6.9,56
tt5219310,5.8,43
tt5219770,7.2,428
tt5219814,6.5,25
tt5219958,5.7,331
tt5219972,6.4,1608
tt5220078,2.0,256
tt5220122,6.3,79868
tt5220252,6.7,206
tt5220430,3.7,330
tt5220590,6.2,316
tt5220602,2.8,535
tt5220724,7.6,45
tt5221208,6.2,42
tt5221360,7.0,187
tt5221584,7.4,20328
tt5221894,7.9,12053
tt5222578,5.5,1534
tt5222768,6.9,3936
tt5222806,5.3,73
tt5222918,7.2,12822
tt5223328,4.9,25
tt5223624,6.6,401
tt5223878,5.8,358
tt5224012,6.7,3132
tt5224122,5.0,9
tt5224270,5.5,11
tt5224356,3.4,1747
tt5224644,7.1,50
tt5224720,4.5,68
tt5224746,6.8,183
tt5224834,5.9,1330
tt5225338,6.2,13766
tt5225428,5.2,272
tt5225636,9.0,9
tt5225874,5.0,52
tt5226192,3.6,887
tt5226512,6.0,2619
tt5226618,6.6,591
tt5226764,7.7,138
tt5226844,7.8,284
tt5226984,6.8,6218
tt5227020,5.2,259
tt5227024,5.2,37
tt5227140,6.1,1089
tt5227342,6.9,62
tt5227468,2.9,542
tt5227660,4.7,388
tt5227668,5.8,81
tt5227746,6.0,8677
tt5228262,4.9,1108
tt5228304,4.7,4432
tt5228710,6.3,404
tt5229228,7.4,14947
tt5229754,3.4,234
tt5229896,9.2,12
tt5230166,4.8,334
tt5230380,5.7,611
tt5230488,4.9,11
tt5230508,7.3,31
tt5230624,5.6,55
tt5231420,6.4,26
tt5231812,6.0,2435
tt5231916,6.2,2557
tt5231992,3.9,489
tt5232140,5.9,78
tt5232294,4.9,233
tt5232468,2.7,120
tt5232486,6.7,50
tt5232522,6.2,465
tt5233090,4.2,144
tt5233142,7.0,26
tt5233410,3.7,259
tt5233510,6.4,950
tt5233554,5.3,580
tt5234016,5.7,46
tt5234428,7.6,1078
tt5234458,7.8,558
tt5234462,7.7,381
tt5235026,2.6,222
tt5235434,1.9,97
tt5235480,6.4,27
tt5235548,5.3,72
tt5235880,3.1,5160
tt5236976,7.2,19
tt5237304,7.4,15
tt5237684,7.8,14
tt5237742,5.7,63
tt5237980,2.6,3284
tt5238240,6.2,2911
tt5238514,6.3,182
tt5238824,4.9,2841
tt5238904,5.3,6039
tt5239558,7.2,880
tt5239566,7.2,41
tt5239916,6.1,17
tt5239972,3.0,440
tt5240090,4.1,115
tt5240258,5.0,1060
tt5240372,5.8,1002
tt5240730,3.9,217
tt5240878,6.5,272
tt5241380,5.2,564
tt5241508,3.7,83
tt5241534,3.6,161
tt5241538,6.9,72
tt5241834,5.0,11
tt5241840,5.4,159
tt5242548,7.0,1357
tt5242684,2.9,966
tt5242898,6.3,218
tt5242920,4.4,174
tt5243424,6.1,1477
tt5243900,5.3,1061
tt5244196,7.0,38
tt5244812,4.4,251
tt5244886,4.5,449
tt5244912,5.9,10
tt5244918,5.1,86
tt5244974,4.5,397
tt5245048,5.3,199
tt5245630,5.9,209
tt5245942,5.2,23
tt5246410,4.3,24
tt5246700,5.0,55899
tt5246704,6.2,103
tt5246902,4.5,1098
tt5246928,5.4,699
tt5247022,7.3,85666
tt5247026,5.7,1698
tt5247042,2.7,932
tt5247192,6.3,681
tt5247410,7.3,48
tt5247498,6.9,33
tt5247544,6.6,1472
tt5247704,6.8,5088
tt5247768,6.1,498
tt5247776,5.9,1297
tt5248042,6.2,419
tt5248342,6.0,1319
tt5249200,4.8,1064
tt5249706,5.2,215
tt5249710,6.4,14
tt5249994,5.5,159
tt5250516,6.7,27
tt5250728,7.7,11
tt5251008,7.7,17
tt5251328,7.1,6174
tt5252250,8.9,44
tt5252396,5.4,615
tt5252440,7.8,338
tt5252564,6.2,361
tt5252606,4.6,121
tt5253158,6.3,7
tt5253186,3.5,10
tt5253282,6.8,5425
tt5253294,5.9,5785
tt5253630,6.3,1477
tt5254212,7.7,12
tt5254458,8.9,399
tt5254474,8.3,22
tt5254566,6.1,31
tt5254610,5.8,13712
tt5254636,6.4,145
tt5254640,6.1,1323
tt5254712,8.0,11
tt5254728,5.3,102
tt5254868,5.4,10224
tt5255314,7.3,54
tt5255524,5.0,2766
tt5255594,3.5,236
tt5255710,7.5,14925
tt5255874,7.2,102
tt5256044,6.6,529
tt5256722,6.2,3214
tt5257554,3.8,719
tt5257730,5.2,375
tt5258066,6.0,30
tt5258074,3.1,2869
tt5258106,5.5,125
tt5258128,5.4,657
tt5258194,7.3,107
tt5258324,5.2,167
tt5258390,7.5,872
tt5258550,4.2,1304
tt5258726,6.3,319
tt5258850,7.4,10453
tt5258904,5.5,808
tt5259236,6.6,412
tt5259496,6.9,1364
tt5259498,6.5,374
tt5259598,2.7,506
tt5259790,4.4,164
tt5259822,5.1,9779
tt5259966,5.5,2499
tt5259978,7.4,359
tt5260026,4.8,220
tt5260314,4.8,43
tt5260652,4.0,62
tt5261190,6.4,60
tt5261644,6.0,213
tt5261772,4.7,495
tt5261796,7.8,18
tt5262162,4.7,90
tt5262450,6.0,342
tt5263116,6.9,2283
tt5263232,4.8,17
tt5263324,4.3,179
tt5263326,7.2,28
tt5263876,3.9,41
tt5264056,6.3,729
tt5264060,6.1,165
tt5265168,5.7,7
tt5265222,7.2,161
tt5265614,3.2,11
tt5265702,6.9,506
tt5265898,4.9,1340
tt5265948,6.9,103
tt5265960,6.1,6230
tt5265964,6.9,1966
tt5265974,5.7,83
tt5265980,3.8,4605
tt5266218,5.2,1021
tt5266456,3.4,876
tt5266470,3.8,366
tt5266668,2.9,1484
tt5266678,5.2,430
tt5266764,7.7,8
tt5267388,7.3,39
tt5267472,5.5,4744
tt5267474,5.7,17
tt5267860,7.7,8
tt5268106,8.2,9
tt5268648,5.5,1537
tt5268712,4.8,233
tt5268872,6.0,12
tt5269396,6.0,2511
tt5269560,6.8,1836
tt5269754,5.8,20
tt5269918,5.4,66
tt5269986,5.2,9
tt5270030,5.4,16
tt5270214,4.0,44
tt5270378,3.5,24
tt5270688,4.5,66
tt5270732,6.5,33
tt5270810,6.5,2320
tt5270948,6.4,14144
tt5271120,5.5,522
tt5271144,8.3,48
tt5271304,7.6,57
tt5271376,8.2,13
tt5271436,3.7,15
tt5271772,5.4,2545
tt5271794,6.6,683
tt5272042,4.2,63
tt5273284,4.1,64
tt5273624,5.4,3400
tt5273720,5.0,1538
tt5274066,5.5,1697
tt5274424,6.7,48
tt5275128,4.9,1257
tt5275314,5.1,352
tt5275476,6.1,1164
tt5276004,5.5,20
tt5276332,3.7,170
tt5277030,5.3,790
tt5277266,5.0,452
tt5277430,3.6,29
tt5277432,5.0,8
tt5277836,5.3,26
tt5277850,5.8,229
tt5277952,6.7,1520
tt5278004,5.9,102
tt5278214,4.9,331
tt5278300,3.7,150
tt5278384,3.7,112
tt5278480,7.7,10
tt5278634,2.9,545
tt5278806,4.7,63
tt5278832,6.3,9210
tt5278836,7.4,266
tt5278886,2.3,393
tt5279042,7.4,206
tt5279674,6.5,203
tt5279722,6.1,34
tt5280002,6.3,19
tt5280018,5.8,73
tt5280052,4.1,321
tt5280532,5.6,8
tt5280684,4.3,2390
tt5280954,8.4,123
tt5280984,5.3,185
tt5281018,4.1,225
tt5281058,5.8,67
tt5281134,4.3,1066
tt5281432,6.2,13
tt5281700,5.4,878
tt5281722,4.0,153
tt5282006,6.4,3200
tt5282238,6.8,19
tt5282562,7.3,46
tt5282590,4.6,320
tt5283288,4.2,864
tt5283458,1.4,252
tt5284414,7.3,821
tt5284746,5.0,36
tt5285112,5.4,49
tt5286070,3.2,7
tt5286250,4.9,219
tt5286268,5.5,2344
tt5286432,6.0,1443
tt5286444,7.6,23322
tt5286898,6.8,17
tt5287168,7.3,8013
tt5287852,4.7,230
tt5287914,6.2,399
tt5288532,4.4,144
tt5288646,4.8,804
tt5289520,7.4,1442
tt5289746,7.2,8
tt5290566,1.5,1362
tt5290736,4.1,30
tt5290882,6.6,3125
tt5290894,6.2,91
tt5291226,6.8,24
tt5291604,7.8,1350
tt5291714,6.4,121
tt5291792,5.5,2013
tt5291862,3.5,1201
tt5292624,4.0,782
tt5293604,6.8,777
tt5293618,6.4,437
tt5294198,5.9,6953
tt5294518,5.8,38825
tt5294522,5.9,7752
tt5294550,6.8,88152
tt5294966,7.3,12143
tt5295358,4.3,1778
tt5295412,4.7,77
tt5295774,5.8,884
tt5295802,5.6,245
tt5296086,4.7,659
tt5296686,4.1,14
tt5297182,4.4,183
tt5297256,6.7,8235
tt5297594,4.3,26
tt5297596,4.6,194
tt5297612,4.0,33
tt5297654,4.2,309
tt5298892,4.4,29
tt5298928,7.6,80
tt5298946,6.7,24
tt5299042,8.5,8
tt5300086,6.5,57
tt5300154,3.2,583
tt5300476,6.9,13
tt5300680,8.0,6
tt5300736,2.8,172
tt5300754,5.3,81
tt5300840,6.3,186
tt5301544,3.9,367
tt5301662,7.3,25669
tt5301942,7.3,13807
tt5301956,5.7,10
tt5302150,5.5,355
tt5302258,7.2,21
tt5302768,3.3,19
tt5303106,2.5,337
tt5303442,5.1,1307
tt5303632,6.0,440
tt5304464,6.6,16330
tt5304664,5.4,1304
tt5304816,8.2,105
tt5304874,6.2,999
tt5304992,6.5,58859
tt5304996,6.1,4369
tt5304998,6.5,18
tt5305246,6.0,1665
tt5305352,4.8,914
tt5306676,6.9,64
tt5306938,8.2,73
tt5307156,3.2,35
tt5307194,5.6,325
tt5307266,5.7,85
tt5307272,6.1,90
tt5307698,2.3,336
tt5308238,7.3,8
tt5308240,6.3,291
tt5308322,6.6,152981
tt5309954,5.1,3766
tt5310090,7.6,12322
tt5310410,3.3,113
tt5310412,7.8,1764
tt5310652,8.1,10
tt5311004,6.2,1067
tt5311054,1.1,729
tt5311056,3.1,98
tt5311102,7.3,50
tt5311238,7.7,9
tt5311514,8.4,291914
tt5311542,7.7,23644
tt5311546,8.8,6940
tt5311972,6.0,612
tt5312054,6.4,82
tt5312232,8.3,13839
tt5312266,5.9,90
tt5312322,8.2,16
tt5312338,7.6,12
tt5312354,5.9,63
tt5312612,3.2,1225
tt5312630,3.3,55
tt5312642,5.8,46
tt5313922,5.3,236
tt5313994,5.5,54
tt5314118,7.0,4655
tt5314138,1.5,423
tt5314190,6.9,2442
tt5314450,6.7,3986
tt5314484,7.4,60
tt5314638,3.8,180
tt5315210,6.1,30492
tt5315212,5.5,41442
tt5316540,5.7,26066
tt5317228,5.1,94
tt5317276,4.6,113
tt5317914,6.1,2110
tt5318156,5.3,74
tt5318534,5.5,1604
tt5319596,6.0,30
tt5319656,5.5,806
tt5319866,5.9,1665
tt5320002,6.6,84
tt5320124,3.7,162
tt5320514,7.6,4141
tt5320860,3.5,37
tt5320892,7.2,318
tt5321024,5.9,54
tt5321088,3.8,220
tt5321174,5.4,648
tt5321214,3.3,54
tt5321846,8.6,8
tt5321942,5.8,507
tt5322004,6.8,1999
tt5322012,5.1,21825
tt5322136,3.4,503
tt5322168,7.0,2290
tt5322692,6.8,38
tt5323082,6.2,58
tt5323092,7.1,83
tt5323494,4.9,200
tt5323606,5.8,27
tt5323642,6.2,267
tt5323662,8.1,91543
tt5323760,6.3,1688
tt5324364,5.6,270
tt5324456,6.8,1415
tt5324800,5.5,1693
tt5325030,4.3,179
tt5325452,4.6,9007
tt5325492,5.7,838
tt5325604,4.0,817
tt5325614,9.4,10
tt5325684,3.4,1758
tt5326138,5.7,167
tt5326230,4.3,311
tt5326364,5.7,559
tt5326498,4.9,20
tt5326520,2.7,839
tt5327232,3.8,44
tt5327410,6.4,570
tt5327922,5.5,1500
tt5328006,5.4,919
tt5328348,5.0,105
tt5328350,6.3,5774
tt5328352,6.0,96
tt5328602,5.1,2990
tt5328694,6.0,203
tt5328784,5.7,574
tt5328802,6.3,354
tt5328952,5.8,636
tt5329972,6.8,33
tt5330562,6.1,15
tt5330596,5.6,139
tt5330830,8.4,12
tt5330986,6.8,227
tt5331142,6.0,243
tt5331768,6.3,429
tt5332128,5.9,36
tt5332158,6.0,654
tt5332192,6.4,18
tt5332252,6.5,93
tt5332274,7.2,97
tt5332280,6.3,276
tt5332502,5.8,1925
tt5333070,6.2,84
tt5333110,6.1,1843
tt5333700,3.1,38
tt5334076,6.4,1192
tt5334276,6.4,69
tt5334304,5.4,198
tt5334470,8.8,35
tt5334704,7.6,11900
tt5334856,6.8,9
tt5335128,7.0,5119
tt5335198,5.1,345
tt5335244,4.4,139
tt5335314,8.2,3464
tt5335662,6.1,9
tt5335682,4.6,495
tt5335724,5.5,900
tt5335982,6.2,14
tt5336112,5.7,98
tt5336230,5.7,114
tt5336234,7.0,90
tt5336630,5.2,20
tt5336798,2.8,191
tt5336902,5.8,582
tt5337374,6.5,73
tt5337480,5.4,524
tt5337544,6.2,101
tt5337694,5.8,86
tt5338174,4.1,231
tt5338222,7.4,4950
tt5338504,7.6,13
tt5338588,3.9,639
tt5338600,5.2,82
tt5338644,5.1,1615
tt5338770,4.6,277
tt5339116,9.4,12
tt5339418,5.1,4539
tt5339432,6.2,76
tt5339586,4.4,304
tt5339894,3.6,155
tt5340300,7.2,13377
tt5340392,7.1,42
tt5340882,3.4,2830
tt5341008,6.5,549
tt5341036,6.6,413
tt5341052,5.8,91
tt5341056,5.5,424
tt5341446,5.3,351
tt5341670,8.4,40
tt5341740,9.0,6
tt5342090,6.0,1049
tt5342456,7.9,11
tt5342650,5.3,1365
tt5342736,6.8,15
tt5342904,5.4,1176
tt5342950,4.9,3187
tt5343008,5.6,440
tt5343026,3.8,11
tt5343044,6.8,15
tt5343512,7.7,47
tt5343532,4.5,871
tt5343606,2.9,25
tt5343730,3.2,66
tt5344054,4.3,3949
tt5344150,4.4,67
tt5344794,3.0,3359
tt5344876,3.8,356
tt5344990,3.9,20
tt5345298,5.0,3222
tt5345354,7.0,10
tt5346228,6.4,182
tt5346704,5.4,15
tt5347018,7.0,13
tt5347122,5.5,955
tt5347126,3.2,31
tt5347148,4.8,386
tt5347472,5.1,294
tt5348236,6.7,2961
tt5348766,5.9,84
tt5348774,6.0,207
tt5348912,3.0,35
tt5348960,5.6,26
tt5348966,4.7,308
tt5349016,2.4,39
tt5349988,8.0,29
tt5350300,5.8,22
tt5350358,6.4,1113
tt5350512,3.3,181
tt5351044,5.0,844
tt5351458,5.6,6247
tt5351576,4.2,567
tt5351818,6.1,4763
tt5351982,6.3,13
tt5352034,3.0,126
tt5352846,5.4,6648
tt5352858,6.6,37
tt5352998,5.7,29
tt5353372,6.3,165
tt5353438,6.7,25
tt5354160,9.0,28733
tt5354386,7.3,209
tt5354458,3.0,1400
tt5354664,4.9,862
tt5355400,8.3,38
tt5355542,8.8,25
tt5355706,8.2,30
tt5355868,4.1,24
tt5355890,5.8,18
tt5355896,5.7,647
tt5356260,6.4,565
tt5356292,5.8,493
tt5356300,6.4,776
tt5356318,3.5,216
tt5356326,4.7,96
tt5356490,5.7,104
tt5356670,3.3,1308
tt5357114,6.3,158
tt5357316,7.0,15
tt5357338,4.0,13
tt5357556,6.2,2801
tt5357790,6.2,28
tt5357902,4.0,121
tt5358014,4.3,191
tt5358128,7.1,9
tt5358316,8.5,12
tt5358438,5.9,14
tt5358570,6.4,683
tt5358610,5.5,8
tt5358714,6.3,870
tt5358748,6.6,122
tt5358902,4.9,123
tt5358912,5.9,107
tt5358948,3.1,1386
tt5359192,6.3,46
tt5359928,8.9,41
tt5360150,4.1,152
tt5360232,5.9,539
tt5360952,5.1,21696
tt5360996,5.9,10995
tt5361064,3.5,339
tt5361326,3.1,793
tt5361488,5.2,1697
tt5361496,6.2,20
tt5361596,3.2,505
tt5362940,6.3,2166
tt5362988,7.7,264739
tt5363068,7.3,9
tt5363618,7.7,138873
tt5363648,3.2,272
tt5363736,5.2,836
tt5364694,4.5,7
tt5364920,6.1,1012
tt5365080,6.0,331
tt5367592,6.7,54
tt5367690,2.2,180
tt5368108,4.9,538
tt5368296,8.3,73
tt5368322,6.3,119
tt5368552,5.6,91
tt5368782,7.4,9
tt5369484,7.2,1725
tt5369760,5.4,154
tt5370104,2.0,14
tt5370376,6.0,149
tt5370514,5.0,28
tt5370828,7.0,4054
tt5371090,8.1,42
tt5371168,6.8,8167
tt5371266,6.2,211
tt5371408,6.0,973
tt5371832,6.4,144
tt5371922,4.0,192
tt5372134,8.5,19
tt5372138,8.5,39
tt5372302,2.3,193
tt5372390,6.4,6
tt5372466,6.2,4107
tt5372528,4.0,2266
tt5372612,6.6,10
tt5372620,4.0,323
tt5372638,5.4,28
tt5373766,6.5,457
tt5373854,5.3,552
tt5374002,5.8,585
tt5374392,7.2,221
tt5374830,5.7,183
tt5375258,3.3,128
tt5375434,6.5,2349
tt5376196,6.7,2761
tt5376228,4.9,17
tt5376232,7.6,2732
tt5376592,5.3,29
tt5376596,4.2,102
tt5376752,4.4,63
tt5377204,7.7,8
tt5377564,7.4,3730
tt5377604,6.4,3376
tt5377624,4.4,74
tt5377654,7.6,528
tt5378092,6.0,2756
tt5378294,5.3,78
tt5379294,6.0,2781
tt5389736,5.4,51
tt5389854,6.2,62
tt5390066,5.3,4752
tt5390246,4.1,554
tt5390400,5.0,33
tt5390504,7.3,54783
tt5392738,4.8,291
tt5396646,3.9,150
tt5396872,4.9,148
tt5396888,6.7,13
tt5396926,3.2,22
tt5396942,3.0,7
tt5397194,6.1,46819
tt5397464,6.6,91
tt5400476,4.1,31
tt5419398,5.9,614
tt5419664,7.9,21
tt5419896,2.8,27
tt5420162,5.6,8
tt5420210,5.7,10280
tt5420406,6.3,78
tt5420526,5.5,25
tt5420870,5.3,341
tt5420878,7.0,1104
tt5420886,5.8,6546
tt5420898,7.4,86
tt5421078,6.4,55
tt5421146,5.4,119
tt5423582,5.8,99
tt5424014,5.3,146
tt5424362,6.6,18
tt5424898,6.9,571
tt5424984,5.9,337
tt5425144,3.8,319
tt5425264,5.9,1454
tt5425502,5.2,469
tt5426350,6.4,15
tt5426450,4.9,13
tt5426914,6.4,23
tt5427194,6.5,5905
tt5427410,7.7,8
tt5428090,5.0,438
tt5428666,5.7,211
tt5430020,4.0,395
tt5430412,7.5,12
tt5431016,3.1,1179
tt5431082,6.6,6724
tt5431284,6.5,1595
tt5431600,3.4,2952
tt5431890,7.3,51322
tt5431946,3.3,404
tt5432114,4.5,680
tt5432182,5.3,29
tt5432188,6.4,1068
tt5432342,4.6,154
tt5432712,6.8,1022
tt5433138,5.2,151580
tt5433194,5.9,20
tt5433276,6.3,567
tt5433398,5.8,112
tt5433520,4.7,1046
tt5433884,5.1,503
tt5434870,6.3,3777
tt5435084,6.3,1827
tt5435114,6.8,20
tt5435476,5.0,621
tt5436082,6.6,1221
tt5436228,6.6,7936
tt5436486,5.2,110
tt5436520,6.1,78
tt5436780,6.4,25
tt5437198,4.4,103
tt5437928,6.7,25344
tt5439424,7.4,159
tt5439426,7.8,41
tt5439796,7.0,156142
tt5439812,6.5,16137
tt5440516,5.0,140
tt5440598,6.4,8
tt5440620,5.1,60
tt5440656,6.4,14
tt5440700,7.3,21630
tt5441226,6.3,21
tt5441282,4.1,99
tt5441464,4.3,237
tt5442308,6.7,3205
tt5442430,6.6,241652
tt5442456,5.8,15416
tt5442626,3.2,208
tt5442674,7.2,27
tt5442884,6.5,96
tt5443130,6.7,270
tt5443266,6.2,68
tt5443280,6.2,20
tt5443372,4.3,216
tt5443474,3.9,74
tt5443630,6.2,75
tt5443684,5.5,30
tt5444410,6.6,14
tt5444454,7.0,10
tt5444480,7.8,7
tt5445056,6.8,176
tt5445072,3.0,16
tt5445074,4.6,1929
tt5445444,4.4,115
tt5445900,6.2,51
tt5446610,5.8,1193
tt5446838,6.4,34
tt5447140,4.2,126
tt5447816,6.8,374
tt5447852,8.4,59
tt5448246,5.7,214
tt5448338,5.9,1294
tt5448582,2.2,10
tt5448998,2.8,320
tt5449088,5.9,299
tt5449214,5.5,434
tt5449390,4.6,207
tt5449396,5.4,8
tt5450040,3.3,98
tt5450160,6.1,38
tt5450328,6.9,528
tt5450524,5.9,798
tt5450570,6.6,241
tt5451054,6.1,705
tt5451118,7.5,8465
tt5451244,6.5,6421
tt5451640,4.2,315
tt5451690,5.6,4241
tt5452252,6.0,16
tt5452310,6.5,52
tt5452814,5.4,255
tt5452964,6.7,1539
tt5453522,5.7,3566
tt5454492,5.3,136
tt5454534,5.7,251
tt5455344,5.9,1730
tt5455426,5.3,308
tt5456104,6.2,1805
tt5456436,5.1,123
tt5456546,3.6,11261
tt5456782,7.8,14
tt5456798,5.5,1744
tt5457078,5.5,1063
tt5457222,2.8,359
tt5457252,6.3,101
tt5457454,3.3,906
tt5457484,3.2,1228
tt5457582,4.9,173
tt5457656,5.5,277
tt5457722,4.0,3578
tt5457772,6.6,6931
tt5457926,4.2,2467
tt5458088,8.0,4844
tt5458424,5.5,41
tt5458566,5.3,2627
tt5458618,8.5,8
tt5458888,2.4,143
tt5459382,6.9,1952
tt5459388,2.4,228
tt5459620,4.4,133
tt5460068,6.0,1500
tt5460114,9.1,11
tt5460118,4.5,493
tt5460218,8.6,6
tt5460276,7.1,28159
tt5460416,5.8,111
tt5460418,6.3,33
tt5460508,6.0,4770
tt5460522,5.5,2730
tt5460530,5.2,8325
tt5460548,6.4,1143
tt5460658,8.2,16561
tt5460738,4.5,30
tt5460858,6.6,6764
tt5460880,6.4,11299
tt5461252,6.9,99
